Student_ID,Age,Gender,Study_Hours_Per_Day,Sleep_Hours_Per_Night,Screen_Time_Hours,Social_Media_Hours,Attendance_Percentage,Assignments_Completed,Class_Participation_Score,Physical_Activity_Hours_Per_Week,Stress_Level,Motivation_Level,Internet_Quality,Part_Time_Job,Extracurricular_Involvement,AI_Tool_Usage_Hours_Per_Week,Previous_Semester_GPA,Productivity_Score,Performance_Category,Prediction
7872,16.0,2,4.8,8.7,6.2,2.1,77.7,57.8,5.0,6.7,1.0,6.5,1,0,0.4,2.7,7.7,59.5,2,2
7873,24.0,2,4.1,8.7,1.3,1.6,55.0,93.3,9.6,5.8,5.3,5.2,2,0,5.7,4.9,5.07,64.78,0,0
7874,24.0,1,5.7,6.9,4.2,2.6,80.3,88.1,5.4,1.9,7.7,10.0,0,1,4.7,7.2,8.12,65.8,0,0
7875,20.0,0,3.8,10.0,4.1,5.1,72.0,83.0,10.0,1.1,7.9,7.5,0,1,5.3,1.8,4.97,50.86,2,2
7876,20.0,0,3.3,7.6,6.047861775435752,2.1,70.8,66.7,8.3,3.2008618067525094,3.9,6.7,2,0,1.0,4.2,7.69,59.48,2,2
7877,21.0,1,6.4,5.6,7.4,2.8,79.5,75.8,5.991217524197657,1.5,4.1,4.8,0,1,2.2,2.9,9.16,47.12,2,2
7878,19.0,1,3.1,6.6,6.4,2.5,79.81730107309173,72.7,7.4,2.4,6.4,9.7,1,1,6.9,3.9,3.17,51.31,2,2
7879,21.0,0,6.0,7.0,1.0,1.9,77.7,75.5,4.8,3.4,5.6,5.0,1,0,6.5,10.3,9.22,72.66,0,0
7880,16.0,1,6.4,7.1,1.2,5.2,82.7,50.9,8.3,5.3,2.7,6.9,1,0,9.6,4.0,1.93,79.24,0,0
7881,16.0,1,5.3,8.6,7.8,0.5,60.0,76.9,8.9,1.8,4.5,8.4,0,0,4.3,7.4,5.2,67.31,0,0
7882,20.0,0,1.7,5.8,8.0,2.8,97.6,80.9,7.3,2.6,7.1,7.0,0,0,4.4,3.1,6.31,53.45,2,2
7883,20.0,0,4.3,5.3,4.1,1.5,85.8,100.0,4.9,0.3,3.2,4.5,0,0,5.4,1.9,8.17,51.75,2,2
7884,24.0,0,3.8,7.8,6.1,4.0,96.8,56.9,7.3,5.2,9.7,6.5,0,1,4.5,1.7,7.11,61.65,2,2
7885,17.0,1,3.2,6.3,5.9,3.2,85.6,53.7,4.5,3.8,5.4,5.5,1,1,3.6,3.9,8.41,54.8,2,2
7886,23.0,0,4.5,10.0,6.4,5.1,84.7,74.2518720906699,3.0,3.7,4.6,4.7,1,1,5.6,9.2,6.03,52.27,2,2
7887,18.0,1,5.7,8.2,5.1,4.3,99.8,47.8,6.6,2.7,7.6,8.9,2,0,2.7,0.4,6.8,60.15,2,2
7888,19.0,0,3.3,6.3,8.0,3.1,97.1,100.0,2.4,2.6,6.3,6.8,0,0,6.9,4.8,5.01,57.78,2,2
7889,19.0,0,3.9,8.6,8.8,4.3,100.0,96.3,5.1,1.9,7.0,7.7,0,1,0.6,2.8,4.36,62.42,2,2
7890,19.0,0,3.7,7.9,3.6,4.5,78.4,85.5,6.8,7.0,1.9,4.9,2,1,3.6,3.7,5.06,64.4,0,0
7891,17.0,1,4.219583121504829,7.8,3.0,1.4,69.7,47.7,9.4,1.0,5.9,5.2,1,0,0.2,0.4,8.69,61.89,2,2
7892,20.0,0,3.7,6.8,4.0,4.4,64.9,72.1,4.6,0.5,7.1,5.9,2,0,4.7,6.1,3.25,39.53,1,1
7893,23.0,2,1.7,7.5,6.1,3.5,67.3,74.1,3.8,4.1,5.9,6.8,0,0,5.4,4.4,7.67,46.9,2,2
7894,20.0,0,1.1,4.3,6.9,3.9,88.8,80.2,7.7,9.3,7.3,9.2,1,0,5.6,3.7,7.13,43.73,1,1
7895,20.0,1,4.9,8.7,8.0,2.3,100.0,85.0,6.5,5.1,8.8,5.9,1,1,1.4,0.2,6.14,65.14,0,0
7896,23.0,0,2.7,3.0,8.4,1.5,99.6,61.5,6.2,1.2,7.2,5.957923664122137,0,0,5.5,13.2,7.57,26.19,1,1
7897,22.0,1,5.5,6.4,6.9,1.1,77.7,94.1,2.7,4.2,5.6,7.4,2,1,2.9,3.7,5.81,55.66,2,2
7898,20.0,0,1.5,4.9,6.6,0.0,90.0,84.4,8.4,1.2,9.2,4.9,2,1,2.5,3.3,7.21,41.42,1,1
7899,18.0,0,3.1,6.3,10.1,1.7,72.8,84.2,1.4,1.2,8.5,5.6,0,0,1.1,1.7,8.01,40.18,1,1
7900,24.0,1,1.5,6.9,6.0,7.4,73.6,71.0,6.4,0.6,7.7,9.5,0,0,0.6,2.6,7.84,47.84,2,2
7901,21.0,1,5.1,5.4,7.5,4.5,66.6,82.0,8.7,1.8,4.4,4.7,0,1,5.1,9.5,6.68,41.87,1,1
7902,18.0,1,5.5,3.4,6.8,3.6,67.4,36.4,6.3,2.7,3.6,4.8,0,0,3.0,6.0,6.48,10.41,1,1
7903,18.0,0,4.9,7.3,5.6,4.7,87.2,82.2,5.5,2.1,4.9,4.4,0,1,3.1,9.2,6.23,50.69,2,2
7904,23.0,1,2.0,9.7,5.6,2.5,99.3,100.0,3.7,3.2008618067525094,6.4,3.9,2,0,3.5,1.8,4.36,56.87,2,2
7905,16.0,1,2.7,6.5,9.3,2.3,93.5,89.1,4.7,3.4,4.4,4.6,1,0,4.050203624516392,4.9,7.19,66.93,0,0
7906,25.0,0,4.7,8.2,5.8,2.5,98.9,87.0,10.0,9.8,5.8,6.5,1,0,1.3,3.2,8.73,81.82,0,0
7907,17.0,1,0.8,9.0,5.1,1.7,90.2,88.9,4.8,2.5,6.3,1.0,1,1,4.2,1.7,5.86,54.07,2,2
7908,23.0,1,3.7,4.5,4.2,1.8,79.6,96.8,7.0,4.4,8.2,4.2,1,1,2.8,3.4,5.82,48.02,2,2
7909,19.0,0,7.2,6.4,7.1,3.0,73.2,71.4,4.2,0.7,9.3,5.3,0,1,8.2,6.8,5.18,43.58,1,1
7910,20.0,1,3.8,5.3,4.7,3.1,87.5,92.7,5.3,2.3,5.6,8.2,2,0,5.5,19.4,7.09,57.16,2,2
7911,24.0,1,1.2,6.0,6.8,5.4,58.2,83.2,2.4,1.0,3.8,10.0,2,1,4.3,3.7,8.83,34.47,1,1
7912,19.0,1,3.0,9.2,6.4,4.8,72.1,76.2,5.9,5.8,7.3,3.9,0,1,0.0,3.1,7.05,43.23,1,1
7913,20.0,0,2.9,7.3,4.9,0.3,69.8,99.3,5.2,4.1,4.1,7.3,2,0,0.0,6.2,7.2,71.66,0,0
7914,16.0,0,8.5,8.0,2.5,2.5,96.2,62.6,9.0,1.6,3.1,7.2,2,0,0.3,3.5,4.63,57.87,2,2
7915,16.0,1,7.5,6.9,3.4,1.0,62.1,63.3,4.1,5.3,8.3,5.8,1,0,9.4,2.3,8.61,62.86,2,2
7916,18.0,1,5.7,5.4,3.8,0.0,92.1,32.6,5.1,3.5,4.3,9.9,0,0,6.4,2.9,5.33,64.02,0,0
7917,22.0,1,3.5,7.9,3.5,3.2,85.0,58.3,8.0,6.0,8.2,5.7,1,0,3.7,2.4,6.59,63.98,0,0
7918,17.0,0,6.6,8.6,7.1,4.0,85.2,67.1,5.9,6.4,2.8,7.5,1,1,6.4,3.1,7.62,81.9,0,0
7919,17.0,1,1.9,7.4,11.3,3.1,73.9,74.1,5.991217524197657,7.7,7.3,8.5,0,1,5.3,7.1,7.96,56.06,2,2
7920,19.0,0,6.4,7.6,4.7,3.8,61.0,83.1,5.6,3.1,9.7,5.6,0,1,7.6,13.9,7.95,57.19,2,2
7921,21.0,1,6.1,5.4,5.0,2.4,86.5,90.9,3.8,1.8,2.6,3.6,1,0,4.050203624516392,1.3,5.96,53.84,2,2
7922,22.0,2,3.9,7.9,4.5,1.2,91.5,51.1,5.0,2.3,6.8,2.4,2,1,4.7,5.8,8.31,53.69,2,2
7923,18.0,0,6.5,8.7,8.1,2.3,86.5,77.0,6.2,1.2,4.5,7.0,0,1,3.7,4.4,7.9,62.56,2,2
7924,17.0,0,3.3,7.5,7.1,5.5,78.1,57.3,3.4,1.0,3.5,5.957923664122137,1,0,5.8,1.3,10.0,50.32,2,2
7925,24.0,1,1.7,4.7,6.0,3.7,65.2,51.1,3.7,3.1,10.0,5.1,1,0,4.7,8.8,5.48,27.65,1,1
7926,18.0,0,6.2,9.1,3.0,0.3,71.9,80.8,8.7,2.2,3.1,6.2,1,0,3.2,5.9,6.07,65.96,0,0
7927,23.0,1,4.0,5.8,3.6,3.2,85.9,76.8,7.1,4.6,6.7,8.3,0,0,5.7,10.4,6.7,74.98,0,0
7928,23.0,1,5.4,7.5,6.4,5.3,69.7,83.9,6.7,7.1,3.6,7.7,0,1,5.1,0.9,7.49,69.22,0,0
7929,22.0,1,7.8,8.2,6.6,4.4,67.5,85.4,4.8,2.0,5.8,5.2,1,0,5.0,1.2,9.17,52.55,2,2
7930,18.0,0,2.8,8.4,6.0,5.3,61.2,66.3,6.5,0.7,5.7,5.7,1,1,4.2,7.8,6.93,47.98,2,2
7931,23.0,0,3.9,4.7,7.7,0.3,87.0,94.7,0.7,12.1,6.8,8.4,1,1,0.5,4.7,7.96,52.32,2,2
7932,22.0,0,7.3,7.2,2.9,3.2,86.7,58.5,3.3,2.2,5.4,4.6,1,0,4.9,14.6,4.91,54.53,2,2
7933,21.0,0,5.5,7.1,6.8,2.4,95.0,56.0,7.4,0.7,5.5,5.6,1,0,0.0,2.0,5.22,55.39,2,2
7934,19.0,1,2.8,8.9,6.6,4.1,52.1,82.2,4.5,3.0,6.3,7.8,2,1,1.3,6.1,8.29,53.83,2,2
7935,18.0,0,2.3,7.6,3.6,1.5,95.2,78.9,5.5,3.4,6.6,8.1,0,0,7.3,7.2,4.86,68.93,0,0
7936,17.0,0,3.1,8.9,4.5,1.4,94.5,60.4,6.8,2.1,7.6,5.8,0,0,1.3,6.4,10.0,73.68,0,0
7937,20.0,0,2.7,7.7,7.7,3.0,95.7,60.0,4.3,5.5,4.6,10.0,2,0,5.1,1.5,6.63,59.08,2,2
7938,21.0,1,4.7,6.9,3.2,1.3,81.6,81.8,4.6,4.9,2.6,6.3,2,0,7.8,3.1,8.35,76.86,0,0
7939,19.0,2,4.4,7.3,12.2,3.5,82.9,79.5,5.2,1.4,3.8,3.1,2,0,4.8,1.1,9.0,44.62,1,1
7940,20.0,0,4.8,9.0,7.4,0.0,82.8,56.3,6.3,5.7,6.6,8.4,1,0,4.8,3.9,5.5,56.39,2,2
7941,19.0,0,2.5,5.3,5.9,5.1,68.1,63.4,2.4,1.6,2.9,4.8,0,1,1.3,2.8,5.9,32.32,1,1
7942,21.0,1,4.1,8.2,5.4,0.0,68.7,58.6,6.7,6.5,2.8,5.957923664122137,0,1,7.5,3.3,7.15,53.83,2,2
7943,24.0,0,0.1,6.2,8.0,4.6,82.9,36.8,5.9,2.0,3.3,6.4,0,1,3.8,1.6,7.17,28.17,1,1
7944,18.0,0,4.5,5.9,5.0,2.0,76.8,99.6,6.2,3.2,4.0,10.0,0,1,5.0,1.1,6.2,70.32,0,0
7945,19.0,1,6.6,8.3,5.1,0.4,89.3,79.3,4.4,4.1,3.5,5.1,0,0,4.8,4.8,7.84,66.81,0,0
7946,17.0,1,1.4,5.9,9.6,3.3,75.4,95.9,5.9,2.2,5.6,5.9,0,0,2.1,1.5,3.25,35.0,1,1
7947,21.0,1,5.2,7.5,4.8,4.6,60.9,69.5,8.1,4.3,5.2,5.9,1,0,6.4,3.7,3.14,60.22,2,2
7948,22.0,0,3.0,6.4,6.3,5.1,61.5,57.5,7.5,1.4,6.7,5.5,1,0,7.2,2.3,4.14,42.61,1,1
7949,24.0,1,5.8,3.9,4.1,5.0,70.1,59.3,8.7,1.9,3.9,3.3,0,0,7.4,4.1,7.53,37.28,1,1
7950,18.0,1,4.5,7.6,6.6,1.5,89.4,59.2,4.0,0.9,7.1,3.2,2,0,0.0,7.6,8.01,48.67,2,2
7951,25.0,0,5.0,7.2,7.5,3.4,73.2,65.7,7.5,2.5,3.4,5.3,1,0,3.7,7.4,6.53,59.56,2,2
7952,16.0,0,4.3,4.5,10.2,0.0,83.9,47.1,4.6,3.8,9.9,6.1,0,1,1.8,7.1,7.66,26.82,1,1
7953,21.0,1,6.9,6.1,3.7,3.1,58.3,74.2518720906699,1.0,1.4,2.3,5.1,0,0,6.7,0.9,7.92,39.81,1,1
7954,16.0,1,4.9,4.7,2.4,3.6,82.1,64.7,8.1,8.1,5.6,5.1,0,1,6.8,3.9,7.38,53.57,2,2
7955,24.0,0,2.8,6.976601980998585,5.3,2.3,80.5,90.7,7.7,1.4,6.3,7.4,0,0,7.1,5.0,5.76,64.11,0,0
7956,20.0,0,4.4,8.8,4.5,0.0,95.5,84.7,9.3,3.0,7.2,5.0,1,0,2.9,5.9,6.6,75.1,0,0
7957,21.0,1,3.5,8.1,6.0,1.9,82.0,68.1,2.8,6.5,1.6,2.8,0,1,7.2,9.7,7.0,68.97,0,0
7958,23.0,0,4.5,8.3,7.3,6.4,89.9,83.6,6.4,3.1,2.9,7.4,0,1,5.4,7.6,7.26,67.2,0,0
7959,17.0,1,3.4,6.3,11.7,3.7,100.0,55.3,5.5,3.7,5.2,8.4,2,0,3.7,1.6,4.8,52.73,2,2
7960,16.0,2,2.8,7.7,4.9,2.1,80.5,52.3,8.5,1.7,5.542839731870811,7.2,0,1,4.050203624516392,11.0,5.27,57.31,2,2
7961,23.0,1,4.6,7.0,1.0,2.7,99.9,73.3,2.9,1.4,6.8,5.1,1,1,5.9,10.3,7.31,68.01,0,0
7962,19.0,1,4.3,7.2,5.4,3.7,81.6,76.8,5.4,1.3,4.5,5.7,0,0,0.0,7.9,6.23,57.14,2,2
7963,17.0,1,6.3,8.2,6.9,0.2,73.1,72.5,6.2,1.1,7.0,5.2,1,0,4.050203624516392,5.5447261663286005,4.06,38.14,1,1
7964,20.0,1,3.4,8.5,3.6,0.3,78.6,99.4,7.6,6.9,1.8,7.0,0,0,2.4,5.8,7.15,87.49,0,0
7965,21.0,0,0.2,6.5,6.6,1.7,73.4,87.4,6.9,4.6,8.1,8.6,2,0,4.6,23.2,7.07,48.65,2,2
7966,16.0,1,3.5,5.2,6.3,2.1,73.9,93.6,5.9,5.4,9.0,6.9,2,1,8.0,3.7,4.11,46.09,1,1
7967,18.0,0,0.9,6.8,6.6,6.2,72.5,65.0,5.3,4.4,8.3,5.9,1,0,7.5,2.1,6.88,38.4,1,1
7968,16.0,1,5.0,6.7,8.0,3.1,76.1,81.0,5.8,1.6,6.7,6.1,0,0,3.5,3.3,7.12,51.02,2,2
7969,19.0,1,0.9,7.4,5.8,2.1,89.2,56.2,7.7,7.1,2.9,6.9,1,0,4.0,4.4,7.68,77.61,0,0
7970,24.0,1,2.2,8.1,7.4,3.1,57.9,61.8,4.2,0.8,5.1,10.0,1,0,0.7,5.2,10.0,56.5,2,2
7971,25.0,1,3.5,4.5,1.5,0.0,83.7,81.0,5.5,5.5,4.7,7.7,1,0,6.6,0.6,7.78,72.6,0,0
7972,21.0,0,7.3,6.1,3.6,1.4,81.6,59.0,5.991217524197657,3.3,5.5,3.9,2,0,4.9,3.7,6.79,50.35,2,2
7973,18.0,1,2.1,5.7,5.1,1.7,98.0,60.8,1.4,0.5,4.4,3.9,0,0,3.6,7.0,5.5,39.87,1,1
7974,24.0,0,4.2,8.6,3.5,1.2,75.2,82.8,1.7,2.0,6.1,10.0,0,0,2.8,9.6,6.53,75.33,0,0
7975,20.0,0,5.4,6.7,6.0,5.2,94.7,61.2,2.7,0.1,3.5,7.6,0,1,5.6,6.7,5.39,49.36,2,2
7976,17.0,1,7.2,6.3,5.1,4.2,68.8,92.3,5.5,3.2,2.6,3.7,0,0,5.3,1.5,5.9,58.09,2,2
7977,24.0,0,5.8,7.7,4.9,0.8,74.1,71.1,7.1,2.1,6.4,4.1,2,0,5.0,2.4,7.3,64.32,0,0
7978,22.0,1,6.4,6.2,8.2,0.7,85.4,71.9,4.6,2.7,6.7,5.9,2,0,9.9,5.5447261663286005,5.19,53.82,2,2
7979,20.134890807516506,1,5.9,7.0,6.2,0.7,87.9,79.5,2.4,2.6,3.0,8.5,0,0,5.9,7.1,6.45,70.24,0,0
7980,22.0,0,1.8,9.4,3.3,2.7,76.6,72.6,8.1,3.8,6.0,4.0,1,0,4.0,1.9,7.53,57.86,2,2
7981,18.0,1,4.9,9.3,4.5,3.4,79.81730107309173,80.0,6.6,4.0,8.1,5.957923664122137,1,0,7.6,6.3,5.95,69.36,0,0
7982,18.0,1,5.9,6.5,7.9,3.7,77.9,58.5,5.5,2.5,5.5,9.1,0,0,0.0,0.9,6.16,62.15,2,2
7983,22.0,0,2.3,6.8,6.5,1.2,90.3,26.0,6.5,1.5,6.9,4.4,1,0,6.9,9.6,4.98,49.46,2,2
7984,18.0,1,3.0,6.2,9.0,2.7,78.1,49.6,3.7,3.7,1.7,5.2,0,1,4.9,1.5,7.02,43.44,1,1
7985,20.0,0,2.6,4.5,8.1,2.9,77.1,66.8,8.3,1.9,5.0,10.0,2,0,4.5,0.2,9.81,48.04,2,2
7986,22.0,1,5.7,8.3,5.0,5.2,92.9,83.8,6.7,1.9,5.0,5.8,2,1,3.9,6.6,6.32,58.37,2,2
7987,22.0,1,4.1,10.0,9.6,4.4,82.7,100.0,5.7,1.3,6.8,5.8,0,0,4.3,8.9,9.12,67.87,0,0
7988,20.0,0,3.6,6.4,9.8,0.4,88.7,64.3,5.3,7.0,5.8,6.2,0,1,3.0,3.8,9.12,58.73,2,2
7989,23.0,0,1.6,5.9,1.5,0.0,100.0,63.2,6.2,1.6,7.4,5.8,0,1,3.7,2.2,7.78,63.12,0,0
7990,23.0,1,4.1,6.6,6.1,2.8,54.2,81.1,7.1,3.3,3.0,7.7,0,1,0.3,6.1,2.99,45.7,1,1
7991,21.0,1,3.1,7.1,4.6,1.9,66.6,79.0,2.2,0.8,4.0,6.5,0,0,3.5,7.8,4.66,51.47,2,2
7992,18.0,0,4.7,5.5,5.3,1.3,67.9,79.6,4.3,1.3,7.3,4.9,1,0,3.7,6.1,9.43,46.81,2,2
7993,18.0,1,1.9,6.4,4.0,1.6,68.9,70.4,5.3,1.5,7.1,4.7,1,0,4.4,5.3,4.26,46.75,2,2
7994,19.0,0,4.6,8.3,3.6,4.0,98.5,39.3,5.2,1.8,4.2,6.7,1,0,2.9,6.8,6.88,60.85,2,2
7995,17.0,0,3.3,7.2,8.3,0.3,45.3,78.6,4.4,0.9,5.0,3.4,0,0,7.1,3.3,5.26,42.16,1,1
7996,18.0,0,1.7,8.7,3.1,6.3,86.3,74.1,7.7,0.3,4.4,7.9,0,0,4.1,6.6,8.04,65.97,0,0
7997,18.0,0,1.5,7.5,6.2,1.7,60.1,46.4,4.5,1.3,1.7,10.0,1,0,5.1,9.8,7.84,54.41,2,2
7998,20.0,0,1.8,5.6,2.6,4.1,80.3,85.5,3.6,3.3,5.9,6.5,0,0,2.7,6.1,6.11,52.76,2,2
7999,24.0,0,3.8,6.976601980998585,9.2,1.8,83.4,88.1,5.0,1.2,2.8,2.8,0,1,3.9,11.5,8.1,58.67,2,2
8000,17.0,0,4.4,7.3,6.1,0.3,91.8,85.0,9.3,5.7,5.1,5.7,1,0,5.2,4.2,6.09,81.23,0,0
8001,22.0,0,4.7,5.5,7.9,2.7,76.5,67.7,6.0,3.7,4.0,5.0,2,1,6.9,3.0,2.95,35.63,1,1
8002,22.0,1,4.8,5.4,6.5,3.03210685483871,77.7,79.0,4.9,0.8,4.8,6.2,2,0,6.3,12.2,7.01,56.25,2,2
8003,20.134890807516506,1,2.7,5.5,5.4,3.3,53.4,58.8,5.3,1.6,9.7,5.9,1,1,2.0,5.5447261663286005,8.7,37.2,1,1
8004,24.0,0,6.3,7.7,6.2,3.0,100.0,50.1,2.1,3.3,1.5,8.8,1,1,4.0,7.0,6.6,68.99,0,0
8005,21.0,0,3.3,6.5,9.8,1.7,84.0,73.2,5.991217524197657,2.0,10.0,4.9,0,0,5.2,2.4,6.489753023681269,49.25,2,2
8006,19.0,1,5.1,8.5,3.8,3.3,85.7,48.0,6.5,3.7,5.4,5.9,2,0,1.1,5.0,9.12,52.64,2,2
8007,22.0,1,3.9,5.8,1.0,4.9,93.9,72.6,7.0,7.3,6.9,4.0,1,0,1.7,4.5,9.5,68.3,0,0
8008,18.0,0,5.0,3.8,4.0,2.8,79.1,74.1,5.7,4.1,2.2,6.8,0,1,3.8,7.6,3.68,25.85,1,1
8009,22.0,0,3.8,6.8,3.0,1.7,85.5,74.2518720906699,4.4,2.5,8.1,7.9,1,0,2.1,2.1,8.87,63.83,0,0
8010,16.0,1,5.0,9.1,8.4,3.7,89.3,100.0,8.0,2.8,5.3,9.0,2,0,10.0,10.9,7.49,85.96,0,0
8011,23.0,0,4.2,7.0,5.6,3.8,60.8,64.2,5.2,0.6,4.3,6.9,0,0,2.5,5.3,3.19,45.43,1,1
8012,20.0,2,5.8,5.2,8.1,2.5,86.9,78.8,3.8,3.7,4.1,6.6,0,1,6.3,5.0,10.0,61.39,2,2
8013,21.0,0,2.6,4.9,6.1,5.5,100.0,71.6,4.3,1.9,1.0,4.3,0,0,5.7,2.9,8.57,54.85,2,2
8014,18.0,0,0.7,8.6,6.0,2.5,100.0,91.9,5.3,11.3,3.3,1.3,0,0,5.2,0.2,6.32,56.94,2,2
8015,21.0,1,2.3,6.0,6.4,5.7,99.9,69.0,5.4,4.6,3.4,4.8,1,0,1.4,7.6,6.65,57.12,2,2
8016,22.0,0,6.3,9.0,9.7,1.8,100.0,52.2,4.8,3.2,3.3,5.5,0,0,4.5,5.5,6.81,56.36,2,2
8017,20.0,0,3.9,7.9,6.5,4.5,63.6,82.5,6.7,0.7,7.6,5.7,0,0,10.0,8.1,7.72,57.5,2,2
8018,21.0,0,4.4,6.0,8.8,2.6,73.2,47.9,5.8,2.5,6.2,2.5,0,0,4.8,2.8,5.93,36.44,1,1
8019,20.0,1,2.1,8.5,8.6,3.5,68.2,59.7,7.9,2.4,8.5,5.4,1,1,3.8,1.3,4.54,29.49,1,1
8020,24.0,1,4.3,5.8,5.6,0.0,100.0,65.8,6.2,0.8,1.9,1.3,2,0,2.9,7.7,4.92,55.19,2,2
8021,20.0,1,2.2,5.1,5.8,6.9,83.2,66.5,5.2,10.2,3.5,3.2,2,0,1.8,3.0,8.1,38.53,1,1
8022,23.0,1,2.4,5.9,5.1,3.6,61.6,68.8,4.9,3.2,6.2,8.4,0,0,5.4,2.2,5.42,42.09,1,1
8023,23.0,0,3.4,8.0,9.2,4.8,65.7,67.3,5.1,0.3,4.0,8.9,1,0,6.1,1.5,4.2,45.76,1,1
8024,19.0,2,5.1,8.5,3.6,0.5,81.4,77.3,3.6,0.6,4.1,5.7,1,0,7.0,1.7,7.87,56.11,2,2
8025,18.0,0,5.3,6.5,4.2,3.3,62.3,62.8,5.991217524197657,2.1,6.2,6.5,1,0,1.7,1.5,6.49,40.71,1,1
8026,19.0,0,5.4,4.6,5.3,2.7,100.0,82.8,7.1,5.3,3.8,6.9,0,0,4.1,2.7,7.13,62.75,2,2
8027,23.0,1,1.0,5.0,3.1,1.1,90.3,59.8,7.7,7.2,1.0,6.9,0,0,5.6,8.1,6.88,60.4,2,2
8028,18.0,0,4.2,5.6,4.5,5.3,84.1,52.2,6.4,0.9,4.0,4.0,1,1,0.0,4.1,6.19,46.96,2,2
8029,20.0,0,3.8,5.3,8.8,3.3,66.3,54.6,10.0,1.8,8.2,6.3,1,0,5.3,4.0,2.62,29.02,1,1
8030,23.0,0,1.1,7.3,7.6,2.9,62.8,67.6,6.7,2.8,5.4,6.6,1,0,0.4,6.9,9.33,44.96,1,1
8031,19.0,0,4.2,9.5,4.9,4.1,84.5,92.5,2.2,3.0,4.9,6.5,1,0,1.5,4.2,7.88,69.43,0,0
8032,21.0,0,3.7,8.0,8.0,1.5,81.8,74.5,6.9,1.3,6.7,4.3,0,0,5.3,1.6,6.55,57.48,2,2
8033,18.0,0,5.2,5.5,11.2,3.3,63.3,66.7,5.991217524197657,4.1,4.5,3.5,0,0,1.2,2.6,7.75,41.33,1,1
8034,17.0,1,4.4,6.1,6.8,3.2,79.3,74.3,5.4,5.6,1.0,5.6,0,1,1.3,5.3,5.59,63.7,0,0
8035,23.0,0,3.1,6.4,9.6,3.2,79.3,53.2,5.991217524197657,1.3,2.2,3.0,1,1,9.2,6.5,7.04,51.33,2,2
8036,17.0,2,6.1,7.5,8.1,4.8,89.6,44.3,2.0,2.6,3.9,4.2,2,1,0.2,4.6,6.39,43.73,1,1
8037,18.0,1,4.219583121504829,9.0,5.3,2.2,100.0,57.2,5.8,6.5,5.6,7.0,0,1,7.5,8.4,4.45,47.71,2,2
8038,23.0,0,4.1,6.4,6.5,2.0,53.0,56.1,3.8,3.1,8.0,8.4,1,0,5.5,3.2,7.48,36.07,1,1
8039,19.0,0,0.7,9.0,7.3,1.9,90.4,100.0,5.5,1.1,4.1,7.9,2,0,5.9,3.6,7.86,61.52,2,2
8040,25.0,0,2.4,9.7,4.1,1.8,70.9,100.0,5.2,3.0,7.9,4.5,1,0,9.4,6.0,8.17,55.54,2,2
8041,25.0,0,5.2,6.5,1.0,5.0,85.5,100.0,9.2,2.1,7.6,5.1,0,0,3.2,2.3,4.83,57.76,2,2
8042,18.0,0,1.7,6.5,3.9,2.9,81.7,53.1,7.8,0.7,4.1,5.0,2,0,7.1,12.8,5.45,45.0,1,1
8043,16.0,1,1.4,6.5,1.0,4.8,86.5,100.0,4.8,2.5,6.1,6.4,1,0,0.0,2.3,2.81,59.96,2,2
8044,22.0,1,9.0,7.1,4.1,3.5,63.8,62.2,5.1,1.2,6.5,4.1,1,0,7.3,9.3,9.22,51.28,2,2
8045,20.0,0,1.5,6.5,1.7,1.4,92.6,100.0,8.0,0.5,6.6,6.1,2,0,3.3,4.0,6.09,67.67,0,0
8046,17.0,0,7.5,8.1,8.2,0.3,80.5,82.9,6.3,2.1,5.1,5.8,0,1,4.2,6.7,6.48,68.47,0,0
8047,22.0,0,3.9,5.0,3.0,0.4,98.1,57.1,6.7,2.5,6.9,7.3,0,0,3.2,1.8,7.18,49.22,2,2
8048,16.0,1,3.2,6.3,7.4,1.4,100.0,100.0,8.6,1.4,8.6,3.5,0,1,3.4,6.6,8.04,60.41,2,2
8049,23.0,1,5.3,7.4,7.9,4.8,83.1,100.0,5.991217524197657,2.4,10.0,3.9,0,1,0.0,8.5,9.08,52.63,2,2
8050,17.0,0,6.9,8.1,7.8,5.3,92.9,55.9,8.1,2.6,6.2,6.7,2,1,7.1,5.1,5.99,63.16,0,0
8051,17.0,1,1.9,9.9,1.3,3.2,91.7,80.9,5.1,1.1,5.8,6.3,2,1,4.2,2.7,3.68,47.01,2,2
8052,18.0,0,3.2,5.3,8.8,4.7,97.4,40.1,1.1,5.9,4.7,3.5,1,0,0.0,10.6,7.45,32.21,1,1
8053,25.0,0,5.9,6.2,7.1,2.0,96.5,67.9,3.4,4.0,3.9,5.957923664122137,1,0,5.2,5.9,5.79,52.89,2,2
8054,20.134890807516506,0,4.8,4.1,8.0,1.9,64.9,68.0,4.0,3.1,2.0,7.2,2,0,0.9,10.0,6.53,28.12,1,1
8055,23.0,1,6.4,5.6,10.6,4.4,83.6,67.6,8.9,6.1,1.7,6.3,1,0,7.3,4.5,5.28,54.89,2,2
8056,19.0,1,5.2,4.7,8.0,3.3,62.0,100.0,5.7,2.5,7.0,5.5,0,0,6.1,4.9,7.03,40.78,1,1
8057,19.0,0,7.8,6.3,3.0,4.3,73.2,51.0,5.3,4.6,4.2,7.1,0,0,0.0,2.8,3.96,53.76,2,2
